29,學會並發動<hex:024804F201F403><hex:024904F201F503>熾天召喚<hex:0249020103><hex:0248020103>技能後，可以暫時召喚出<hex:024804F201F403><hex:024904F201F503>熾天使<hex:0249020103><hex:0248020103>替代朝日小仙女。<hex:02100103>異想量譜會顯示熾天使的剩餘存在時間。
30,奧秘量譜
31,發動<hex:024804F201F403><hex:024904F201F503>星極抽卡<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>靈極抽卡<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>奧秘量譜<hex:0249020103><hex:0248020103>，以顯示當前抽出的卡片。<hex:02100103>同時，<hex:024804F201F403><hex:024904F201F503>出卡I<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>出卡II<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>出卡III<hex:0249020103><hex:0248020103>會變為對應的奧秘卡，發動這些奧秘卡可以獲得相應的效果。
32,奧秘量譜/星標
33,學會<hex:024804F201F403><hex:024904F201F503>小奧秘卡<hex:0249020103><hex:0248020103>技能後，奧秘量譜上會顯示抽到的<hex:024804F201F403><hex:024904F201F503>小奧秘卡<hex:0249020103><hex:0248020103>。<hex:02100103>在發動星極抽卡、靈極抽卡技能後，小奧秘卡分別會變為<hex:024804F201F403><hex:024904F201F503>王冠之領主<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>王冠之貴婦<hex:0249020103><hex:0248020103>。
34,鬥氣量譜
35,學會<hex:024804F201F403><hex:024904F201F503>鐵山鬥氣<hex:0249020103><hex:0248020103>技能後，畫面上會出現顯示<hex:024804F201F403><hex:024904F201F503>鬥氣<hex:0249020103><hex:0248020103>積蓄狀態的<hex:024804F201F403><hex:024904F201F503>鬥氣量譜<hex:0249020103><hex:0248020103>。<hex:02100103>鬥氣積攢到最大檔時，可以發動<hex:024804F201F403><hex:024904F201F503>鐵山靠<hex:0249020103><hex:0248020103>和40級學會的<hex:024804F201F403><hex:024904F201F503>空鳴拳<hex:0249020103><hex:0248020103>技能。
36,象形拳量譜
37,象形拳量譜上會顯示出<hex:024804F201F403><hex:024904F201F503>脈輪<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>陰陽鬥氣<hex:0249020103><hex:0248020103>的賦予狀況。脈輪共有三種，分別為<hex:024804F201F403><hex:024904F201F503>盜龍脈輪<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>猛豹脈輪<hex:0249020103><hex:0248020103>以及<hex:024804F201F403><hex:024904F201F503>魔猿脈輪<hex:0249020103><hex:0248020103>，發動特定戰技可獲得對應的脈輪。<hex:02100103><hex:02100103>根據附加的脈輪組合，可以發動三種不同的技能。<hex:02100103>附加三種相同的脈輪後，可以發動<hex:024804F201F403><hex:024904F201F503>蒼氣砲<hex:0249020103><hex:0248020103>技能。<hex:02100103>附加三種不同的脈輪後，可以發動<hex:024804F201F403><hex:024904F201F503>爆裂腳<hex:0249020103><hex:0248020103>技能。<hex:02100103>不分種類附加三種脈輪後，可以發動<hex:024804F201F403><hex:024904F201F503>翻天腳<hex:0249020103><hex:0248020103>技能。<hex:02100103><hex:02100103>此外，發動蒼氣砲後將會附加<hex:024804F201F403><hex:024904F201F503>太陰鬥氣<hex:0249020103><hex:0248020103>，發動爆裂腳後將會附加<hex:024804F201F403><hex:024904F201F503>太陽鬥氣<hex:0249020103><hex:0248020103>，<hex:02100103>在此基礎上不分種類再次附加三種脈輪，可以發動<hex:024804F201F403><hex:024904F201F503>鬥魂旋風腳<hex:0249020103><hex:0248020103>。
38,疾風迅雷量譜
39,學會<hex:024804F201F403><hex:024904F201F503>義結金蘭<hex:0249020103><hex:0248020103>技能。<hex:02100103>發動義結金蘭，為自身與周圍隊員附加<hex:024804F201F403><hex:024904F201F503>義結金蘭：鬥氣<hex:0249020103><hex:0248020103>狀態，<hex:02100103><hex:024804F201F403><hex:024904F201F503>義結金蘭：鬥氣<hex:0249020103><hex:0248020103>狀態中，<hex:024804F201F403><hex:024904F201F503>鬥氣<hex:0249020103><hex:0248020103>最大檔數增加至10檔。
40,龍血量譜
41,學會<hex:024804F201F403><hex:024904F201F503>武神槍<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>龍血量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>蒼天龍血<hex:0249020103><hex:0248020103>的剩餘持續時間。<hex:02100103>發動<hex:024804F201F403><hex:024904F201F503>武神槍<hex:0249020103><hex:0248020103>會進入<hex:024804F201F403><hex:024904F201F503>蒼天龍血<hex:0249020103><hex:0248020103>狀態，該狀態下攻擊所造成的傷害提高。
42,龍血量譜
43,學會<hex:024804F201F403><hex:024904F201F503>長槍精通IV<hex:0249020103><hex:0248020103>特性後，在每次發動<hex:024804F201F403><hex:024904F201F503>龍眼雷電<hex:0249020103><hex:0248020103>以及<hex:024804F201F403><hex:024904F201F503>龍眼蒼穹<hex:0249020103><hex:0248020103>時都會賦予一檔<hex:024804F201F403><hex:024904F201F503>天龍眼<hex:0249020103><hex:0248020103>。<hex:02100103>當天龍眼積攢到最大檔數時，可以發動<hex:024804F201F403><hex:024904F201F503>天龍點睛<hex:0249020103><hex:0248020103>技能。
44,
45,風纏量譜
46,學會<hex:024804F201F403><hex:024904F201F503>強甲破點突<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>風纏量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>風纏<hex:0249020103><hex:0248020103>的積蓄狀態。<hex:02100103>強甲破點突連擊成功時獲得<hex:024804F201F403><hex:024904F201F503>風纏<hex:0249020103><hex:0248020103>，最多5檔，消耗風纏可以提升<hex:024804F201F403><hex:024904F201F503>旋風刃<hex:0249020103><hex:0248020103>的威力。<hex:02100103>注意風纏的積蓄狀態，打出強力連擊吧！
47,忍氣量譜
48,學會<hex:024804F201F403><hex:024904F201F503>集氣法<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>忍氣量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>忍氣<hex:0249020103><hex:0248020103>量值的積累狀況。忍氣可以通過發動戰技來進行積累，積累的忍氣可以用來發動62級學會的<hex:024804F201F403><hex:024904F201F503>通靈之術·大蛤蟆<hex:0249020103><hex:0248020103>和68級學會的<hex:024804F201F403><hex:024904F201F503>六道輪迴<hex:0249020103><hex:0248020103>技能。
49,雪月花量譜
50,武士的<hex:024804F201F403><hex:024904F201F503>雪月花量譜<hex:0249020103><hex:0248020103>可以顯示當前<hex:024804F201F403><hex:024904F201F503>雪之閃<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>月之閃<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>花之閃<hex:0249020103><hex:0248020103>的觸發狀況。<hex:02100103>這三種<hex:024804F201F403><hex:024904F201F503>閃<hex:0249020103><hex:0248020103>可以通過發動特定的連擊來觸發，根據閃的觸發狀況不同，<hex:024804F201F403><hex:024904F201F503>居合術<hex:0249020103><hex:0248020103>將變為<hex:024804F201F403><hex:024904F201F503>彼岸花<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>天下五劍<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>紛亂雪月花<hex:0249020103><hex:0248020103>這三個不同的技能。
51,劍氣量譜
52,學會<hex:024804F201F403><hex:024904F201F503>劍氣精通<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>劍氣量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>劍氣<hex:0249020103><hex:0248020103>量值的積累狀況。<hex:02100103>劍氣量值可以通過發動戰技或心眼成功時來進行積累。通過消耗積累的劍氣量值可用來發動52級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·震天<hex:0249020103><hex:0248020103>、54級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·曉天<hex:0249020103><hex:0248020103>、70級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·紅蓮<hex:0249020103><hex:0248020103>等與必殺劍相關的技能。
53,戰歌量譜
54,發動<hex:024804F201F403><hex:024904F201F503>賢者的敘事謠<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>在戰歌效果中，有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，<hex:02100103>以縮短<hex:024804F201F403><hex:024904F201F503>失血箭<hex:0249020103><hex:0248020103>與45級學會的<hex:024804F201F403><hex:024904F201F503>死亡箭雨<hex:0249020103><hex:0248020103>的複唱時間。
55,當<hex:024804F201F403><hex:024904F201F503>毒咬箭（烈毒咬箭）<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>風蝕箭（狂風蝕箭）<hex:0249020103><hex:0248020103>的持續傷害命中時，詩心效果有一定機率會被觸發。在戰歌中觸發詩心可以大幅提高詩人的攻擊力。
56,發動<hex:024804F201F403><hex:024904F201F503>軍神的讚美歌<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>在戰歌效果中，有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，詩心量值由戰歌量譜下方的音符標識表示，最多可以積累到四檔。詩心能夠提升攻擊速度，積累的量值越多，提升的幅度越大。
57,發動<hex:024804F201F403><hex:024904F201F503>放浪神的小步舞曲<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>在戰歌效果中，有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，詩心量值由戰歌量譜下方的箭頭標識表示，最多可以積累到三檔。消耗詩心可以發動<hex:024804F201F403><hex:024904F201F503>完美音調<hex:0249020103><hex:0248020103>技能。
58,靈魂之聲量譜
59,學會<hex:024804F201F403><hex:024904F201F503>靈魂之聲<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>靈魂之聲量譜<hex:0249020103><hex:0248020103>，以顯示當前<hex:024804F201F403><hex:024904F201F503>靈魂之聲<hex:0249020103><hex:0248020103>的具體量值。<hex:02100103>觸發詩心可以增加靈魂之聲量值，消耗積累的靈魂之聲量值可以發動<hex:024804F201F403><hex:024904F201F503>絕峰箭<hex:0249020103><hex:0248020103>技能。
60,機工量譜
61,畫面上出現的<hex:024804F201F403><hex:024904F201F503>槍管熱度量譜<hex:0249020103><hex:0248020103>可以顯示槍管的<hex:024804F201F403><hex:024904F201F503>熱度<hex:0249020103><hex:0248020103>量值積累狀況，發動特定的戰技會導致槍管的熱度上升。<hex:02100103>熱度量值積累到一定程度之後發動<hex:024804F201F403><hex:024904F201F503>超荷<hex:0249020103><hex:0248020103>技能，會進入過熱狀態。<hex:02100103>35級學會的<hex:024804F201F403><hex:024904F201F503>熱衝擊<hex:0249020103><hex:0248020103>和52級學會的<hex:024804F201F403><hex:024904F201F503>自動弩<hex:0249020103><hex:0248020103>需要在過熱狀態下才可以發動。
62,機工量譜
63,學會<hex:024804F201F403><hex:024904F201F503>車式浮空砲塔<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>電能量譜<hex:0249020103><hex:0248020103>。<hex:02100103>發動特定技能可以積累<hex:024804F201F403><hex:024904F201F503>電能<hex:0249020103><hex:0248020103>的量值。發動<hex:024804F201F403><hex:024904F201F503>車式浮空砲塔<hex:0249020103><hex:0248020103>技能後，可以設定<hex:024804F201F403><hex:024904F201F503>砲塔<hex:0249020103><hex:0248020103>配合自己攻擊敵人。消耗電能發動80級學會的<hex:024804F201F403><hex:024904F201F503>后式自走人偶<hex:0249020103><hex:0248020103>技能，可以召喚出<hex:024804F201F403><hex:024904F201F503>后式自走人偶<hex:0249020103><hex:0248020103>與自己共同作戰。
64,元素量譜
65,發動<hex:024804F201F403><hex:024904F201F503>火屬性<hex:0249020103><hex:0248020103>魔法後會進入<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>狀態，<hex:02100103>此時火屬性魔法威力會有所提升，不過消耗魔力也會增加。<hex:02100103>發動<hex:024804F201F403><hex:024904F201F503>冰屬性<hex:0249020103><hex:0248020103>魔法後會進入<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>狀態，<hex:02100103>此時冰屬性魔法不消耗魔力，發動成功後會恢復魔力。<hex:02100103>※當處於<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>狀態時，<hex:02100103>詠唱相反屬性魔法時，雖然威力會減少，但不消耗魔力。<hex:02100103><hex:02100103>區分使用不同屬性的魔法進行戰鬥吧。
66,在星極火或靈極冰狀態下將會發動<hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>特性，發動後在元素量譜的右下側將顯示天語的賦予狀況。<hex:02100103>在天語效果中，攻擊魔法造成的傷害會有所提升，<hex:02100103>星極火或靈極冰的狀態消失時，天語也會一同消失。
67,詠唱<hex:024804F201F403><hex:024904F201F503>玄冰<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>冰澈<hex:0249020103><hex:0248020103>魔法後，元素量譜的左下側會出現顯示<hex:024804F201F403><hex:024904F201F503>靈極心<hex:0249020103><hex:0248020103>量值的標識。消耗靈極心能夠抵消星極火效果中<hex:024804F201F403><hex:024904F201F503>火系<hex:0249020103><hex:0248020103>魔法增加的魔力消耗。在星極火狀態下，每發動一次火系魔法都會自動消耗一檔靈極心。
68,<hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>特性發動後，每經過30秒可以附加一次<hex:024804F201F403><hex:024904F201F503>通曉<hex:0249020103><hex:0248020103>狀態，隨之點亮量譜下方的水晶。元素量譜右下側的計時指針代表著發動天語後經過的時間，指針每次從頭走到尾需要30秒。
69,學會<hex:024804F201F403><hex:024904F201F503>通曉效果提高<hex:0249020103><hex:0248020103>特性後，通曉狀態的最大檔數達到了二檔。<hex:02100103><hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>特性發動後，每經過30秒可以附加一次<hex:024804F201F403><hex:024904F201F503>通曉<hex:0249020103><hex:0248020103>狀態，隨之點亮量譜下方的水晶，可以發動<hex:024804F201F403><hex:024904F201F503>穢濁<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>異言<hex:0249020103><hex:0248020103>。元素量譜右下側的計時指針代表著發動天語後經過的時間，指針每次從頭走到尾需要30秒。
70,乙太超流量譜
71,學會<hex:024804F201F403><hex:024904F201F503>能量吸收<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>乙太超流量譜<hex:0249020103><hex:0248020103>，以顯示當前附加的乙太超流量值。
72,同調量譜
73,學會<hex:024804F201F403><hex:024904F201F503>乙太蓄能<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>同調量譜<hex:0249020103><hex:0248020103>，以顯示乙太蓄能的剩餘持續時間。<hex:02100103>發動乙太蓄能後將附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>綠寶石的奧秘<hex:0249020103><hex:0248020103>三種寶石。<hex:02100103>可以通過消耗以上三種寶石發動<hex:024804F201F403><hex:024904F201F503>火神召喚<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石召喚<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>綠寶石召喚<hex:0249020103><hex:0248020103>技能來召喚出三種召喚獸。
74,召喚出召喚獸後，將根據不同的召喚獸對自身附加不同的<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103><hex:02100103>同調量譜上會顯示目前的乙太檔數以及剩餘時間。<hex:02100103>技能<hex:024804F201F403><hex:024904F201F503>寶石耀<hex:0249020103><hex:0248020103>和26級學會的<hex:024804F201F403><hex:024904F201F503>寶石輝<hex:0249020103><hex:0248020103>的效果會根據附加乙太的不同而發生變化。
75,學會<hex:024804F201F403><hex:024904F201F503>乙太蓄能精通<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>同調量譜<hex:0249020103><hex:0248020103>以顯示龍神附體的剩餘持續時間。<hex:02100103>發動<hex:024804F201F403><hex:024904F201F503>龍神附體<hex:0249020103><hex:0248020103>技能後，將會在<hex:024804F201F403><hex:024904F201F503>同調量譜<hex:0249020103><hex:0248020103>上附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:02100103><hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>綠寶石的奧秘<hex:0249020103><hex:0248020103>三種寶石。<hex:02100103>此外龍神附體狀態中，技能毀蕩將變化為<hex:024804F201F403><hex:024904F201F503>星極脈衝<hex:0249020103><hex:0248020103>，技能迸裂將變化成<hex:024804F201F403><hex:024904F201F503>星極核爆<hex:0249020103><hex:0248020103>。
76,召喚出召喚獸後，將根據不同的召喚獸對自身附加不同的<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103><hex:02100103>同調量譜上會顯示目前的乙太檔數以及剩餘時間。<hex:02100103>技能<hex:024804F201F403><hex:024904F201F503>寶石耀<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>寶石輝<hex:0249020103><hex:0248020103>的效果會根據附加乙太的不同而發生變化。
77,附體深度
78,舞步量譜
79,學會<hex:024804F201F403><hex:024904F201F503>標準舞步<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>舞步量譜<hex:0249020103><hex:0248020103>。發動標準舞步可以進入<hex:024804F201F403><hex:024904F201F503>跳舞模式<hex:0249020103><hex:0248020103>。<hex:02100103>在跳舞模式中按照正確順序發動舞步量譜顯示的<hex:024804F201F403><hex:024904F201F503>舞步技能<hex:0249020103><hex:0248020103>，再發動臨時取代標準舞步的<hex:024804F201F403><hex:024904F201F503>標準舞步結束<hex:0249020103><hex:0248020103>，可以提高自己用<hex:024804F201F403><hex:024904F201F503>閉式舞姿<hex:0249020103><hex:0248020103>選擇的小隊隊員以及自身所造成的傷害。<hex:02100103>舞步量譜的下方將顯示跳舞效果的剩餘持續時間。
80,幻扇量譜
81,學會<hex:024804F201F403><hex:024904F201F503>幻扇<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>幻扇量譜<hex:0249020103><hex:0248020103>，以顯示當前附加的<hex:024804F201F403><hex:024904F201F503>幻扇<hex:0249020103><hex:0248020103>量值。<hex:02100103>發動<hex:024804F201F403><hex:024904F201F503>逆瀑瀉<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>升風車<hex:0249020103><hex:0248020103>等技能會附加幻扇狀態，最多可以積累到四檔。發動<hex:024804F201F403><hex:024904F201F503>扇舞·序<hex:0249020103><hex:0248020103>或50級學會的<hex:024804F201F403><hex:024904F201F503>扇舞·破<hex:0249020103><hex:0248020103>需要消耗一檔幻扇量值。
82,舞步量譜
83,學會並發動<hex:024804F201F403><hex:024904F201F503>技巧舞步<hex:0249020103><hex:0248020103>技能後，<hex:024804F201F403><hex:024904F201F503>舞步量譜<hex:0249020103><hex:0248020103>上會顯示四種舞步技能。<hex:02100103>與標準舞步一樣，按照正確順序發動舞步技能，再發動臨時取代技巧舞步的<hex:024804F201F403><hex:024904F201F503>技巧舞步結束<hex:0249020103><hex:0248020103>，可以提高周圍的小隊隊員與自身所造成的傷害。
84,幻扇量譜/伶俐量譜
