key,0,7
454,VIRTUAL_PAD_RIGHT,<hex:0212020503> <hex:020821E4E96B64FF0D>右方向鍵<hex:FF0D>右方向鍵<hex:03>
455,VIRTUAL_PAD_TRIANGLE,<hex:0212020C03> <hex:020823E4E94C01FF05>Y鍵<hex:FF17><hex:020813E4E94F64FF07>△鍵<hex:FF05>Y鍵<hex:03><hex:03>
456,VIRTUAL_PAD_CIRCLE,<hex:0212020903> <hex:020823E4E94C01FF05>B鍵<hex:FF17><hex:020813E4E94F64FF07>◯鍵<hex:FF05>B鍵<hex:03><hex:03>
457,VIRTUAL_PAD_CROSS,<hex:0212020A03> <hex:020822E4E94C01FF05>A鍵<hex:FF16><hex:020812E4E94F64FF06>×鍵<hex:FF05>A鍵<hex:03><hex:03>
458,VIRTUAL_PAD_SQUARE,<hex:0212020B03> <hex:020823E4E94C01FF05>X鍵<hex:FF17><hex:020813E4E94F64FF07>□鍵<hex:FF05>X鍵<hex:03><hex:03>
459,VIRTUAL_PAD_START,<hex:0212021303> <hex:020830E4E94C01FF09>START鍵<hex:FF20><hex:02081CE4E94F64FF0B>OPTIONS鍵<hex:FF0A>選單鍵<hex:03><hex:03>
460,VIRTUAL_PAD_SELECT,<hex:0212021403> <hex:020831E4E94C01FF08>BACK鍵<hex:FF22><hex:02081EE4E94F64FF0D>觸碰板鍵<hex:FF0A>視圖鍵<hex:03><hex:03>
461,VIRTUAL_PAD_L1,<hex:0212020D03> <hex:020823E4E94C01FF06>LB鍵<hex:FF16><hex:020812E4E94F64FF06>L1鍵<hex:FF05>L鍵<hex:03><hex:03>
462,VIRTUAL_PAD_L2,<hex:0212020F03> <hex:020824E4E94C01FF06>LT鍵<hex:FF17><hex:020813E4E94F64FF06>L2鍵<hex:FF06>LT鍵<hex:03><hex:03>
463,VIRTUAL_PAD_R1,<hex:0212020E03> <hex:020823E4E94C01FF06>RB鍵<hex:FF16><hex:020812E4E94F64FF06>R1鍵<hex:FF05>R鍵<hex:03><hex:03>
464,VIRTUAL_PAD_R2,<hex:0212021003> <hex:020824E4E94C01FF06>RT鍵<hex:FF17><hex:020813E4E94F64FF06>R2鍵<hex:FF06>RT鍵<hex:03><hex:03>
465,VIRTUAL_PAD_L3,<hex:0212021103> <hex:020838E4E94C01FF10>左搖桿按鍵<hex:FF21><hex:02081DE4E94F64FF06>L3鍵<hex:FF10>左搖桿按下<hex:03><hex:03>
466,VIRTUAL_PAD_R3,<hex:0212021203> <hex:020838E4E94C01FF10>右搖桿按鍵<hex:FF21><hex:02081DE4E94F64FF06>R3鍵<hex:FF10>右搖桿按下<hex:03><hex:03>
467,VIRTUAL_PAD_LSTICK_UP,<hex:0212021503> 左搖桿上方向
468,VIRTUAL_PAD_LSTICK_DOWN,<hex:0212021503> 左搖桿下方向
469,VIRTUAL_PAD_LSTICK_LEFT,<hex:0212021503> 左搖桿左方向
470,VIRTUAL_PAD_LSTICK_RIGHT,<hex:0212021503> 左搖桿右方向
471,VIRTUAL_PAD_RSTICK_UP,<hex:0212021803> 右搖桿上方向
472,VIRTUAL_PAD_RSTICK_DOWN,<hex:0212021803> 右搖桿下方向
473,VIRTUAL_PAD_RSTICK_LEFT,<hex:0212021803> 右搖桿左方向
474,VIRTUAL_PAD_RSTICK_RIGHT,<hex:0212021803> 右搖桿右方向
475,,
476,,
477,,
478,,
479,,
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,MENU_PLAY_GUIDE,資訊中心
491,MENU_SUBCOMMAND_CUSTOMIZE,自訂選單指令
492,MENU_BEGINNER_CHANNEL_LIST,新人頻道參加名單
493,MENU_BEGINNERS_MANSION,初學者學堂
494,MENU_ORCHESTRION,管弦樂琴樂譜集
495,MENU_RAID_FINDER,大型任務搜尋器
496,MENU_COUNTDOWN,戰鬥開始倒數計時
497,MENU_CONTACTLIST,戰友列表
498,MENU_GROUND_MOUNT_SPEED,坐騎速度
499,MENU_BUDDY_BAG,陸行鳥鞍囊
500,MENU_CONTENTS_REPLAY,任務回顧
501,MENU_REPLAY_READY_CHECK,記錄準備確認
502,MENU_PVPTEAM_UI,戰隊
503,MENU_CWLINKSHELL,跨服通訊貝
504,MENU_ALERM,鬧鐘
505,MENU_AOZ,青魔法書
506,MENU_FAITH,親信戰友
507,MENU_FATE_PROGRESS,危命任務完成度
508,MENU_CIRCLE_LIST,同好會
509,MENU_CIRCLE_RECRUIT,同好招募
510,MENU_MCGUFFIN,重要物品
511,MENU_QUEST_REPLAY,昔日重現模式
512,MENU_ORNAMENT_NOTEBOOK,時尚配飾
513,WEBLINK,官方網站
514,MENU_BANNER_LIST,肖像列表
515,MENU_SDS,劇情輔助器
516,MENU_CHARA_CARD,冒險者銘牌
517,MENU_VVD,特殊迷宮探索器
518,MENU_FACE_ACCESSORY,面部配飾
519,MENU_MUTE_LIST,屏蔽名單
520,TERM_FILTER,屏蔽詞
521,QUICK_PANEL,快捷面板
522,MENU_TOFU,戰術板
523,,
524,,
525,,
526,,
527,,
528,,
529,,
530,,
531,,
532,,
533,,
534,,
535,,
536,,
537,,
538,,
539,,
540,,
541,,
542,,
543,,
544,,
545,,
546,,
547,,
548,,
549,,
550,CMD_BEGINNER,臨時切換到新人頻道
551,CMD_BEGINNER_ALWAYS,切換到新人頻道
552,PVPTEAM_CHAT,臨時切換到戰隊頻道
553,PVPTEAM_CHAT_ALWAYS,切換到戰隊頻道
554,CMD_CWLINKSHELL,臨時切換到跨服通訊貝頻道（順序）
555,CMD_CWLINKSHELL_ALWAYS,切換到跨服通訊貝頻道（順序）
556,CMD_CWLINKSHELL_REV,臨時切換到跨服通訊貝頻道（逆序）
557,CMD_CWLINKSHELL_1,臨時切換到跨服通訊貝1頻道
558,CMD_CWLINKSHELL_2,臨時切換到跨服通訊貝2頻道
559,CMD_CWLINKSHELL_3,臨時切換到跨服通訊貝3頻道
560,CMD_CWLINKSHELL_4,臨時切換到跨服通訊貝4頻道
561,CMD_CWLINKSHELL_5,臨時切換到跨服通訊貝5頻道
562,CMD_CWLINKSHELL_6,臨時切換到跨服通訊貝6頻道
563,CMD_CWLINKSHELL_7,臨時切換到跨服通訊貝7頻道
564,CMD_CWLINKSHELL_8,臨時切換到跨服通訊貝8頻道
565,CMD_CWLINKSHELL_ALWAYS_REV,切換到跨服通訊貝頻道（逆序）
566,CMD_CWLINKSHELL_1_ALWAYS,切換到跨服通訊貝1頻道
567,CMD_CWLINKSHELL_2_ALWAYS,切換到跨服通訊貝2頻道
568,CMD_CWLINKSHELL_3_ALWAYS,切換到跨服通訊貝3頻道
569,CMD_CWLINKSHELL_4_ALWAYS,切換到跨服通訊貝4頻道
570,CMD_CWLINKSHELL_5_ALWAYS,切換到跨服通訊貝5頻道
571,CMD_CWLINKSHELL_6_ALWAYS,切換到跨服通訊貝6頻道
572,CMD_CWLINKSHELL_7_ALWAYS,切換到跨服通訊貝7頻道
573,CMD_CWLINKSHELL_8_ALWAYS,切換到跨服通訊貝8頻道
574,,
575,,
576,,
577,,
578,,
579,,
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,,
589,,
590,,
591,CHATLOG_VIEWERMODE,擴大聊天欄
592,MENU_SCENARIO_TREE,顯示主線嚮導的主線任務項目
593,MENU_SCENARIO_TREE_SUB,顯示主線嚮導的支線任務項目
594,ACCESSIBILITY_COLORBLIND,色覺多樣性設定：切換顏色輔助
595,,
596,,
597,,
598,,
599,,
600,,
601,,
602,,
603,,
604,,
605,,
606,,
607,,
608,,
609,,
610,,
611,,
612,,
613,,
614,,
615,,
616,,
617,,
618,,
619,,
620,,
621,,
622,,
623,,
624,,
625,,
626,,
627,,
628,,
629,,
630,,
631,,
632,,
633,,
634,,
635,,
636,,
637,,
638,,
639,,
640,,
641,,
642,,
643,,
644,,
645,,
646,,
647,,
648,,
649,,
650,,
651,,
652,,
653,,
654,,
655,,
656,,
657,,
658,,
659,,
660,,
661,,
662,,
663,,
664,,
665,,
666,,
667,,
668,,
669,,
670,,
671,,
672,,
673,,
674,,
675,,
676,,
677,,
678,,
679,,
680,,
681,,
682,,
683,,
684,,
685,,
686,,
687,,
688,,
689,,
690,,
691,,
692,,
693,,
694,,
695,,
