key,13
240,不要小看我啊，混蛋！
241,大群毒蜥蜴接近中，擋下它們！
242,哇！是鬼鮟鱇！
243,前方發現礦爬蟲，幹掉它們！
244,擋下這些吃人的螞蟻！
245,全員注意！確保運輸路線安全！
246,又是山羊？趕走它們！
247,蜥蜴人的軍隊？準備迎擊！
248,是蜥蜴人，全員準備戰鬥！
249,這些小魔精又在惡作劇！
250,情況很可疑，先下手為強！
251,咦，那是黑衣森林裡的吧？
252,唉，邊境警備還真是忙啊！
253,聽說這沙灘上夜裡會鬧鬼啊……
254,那、那我們還是回去吧？
255,怎、怎麼，你怕了？
256,才、才沒害怕呢……
257,真沒用啊。
258,根本就不會有的吧。
259,啊，那、那是什麼？
260,別、別想嚇唬我。
261,好像有什麼在發光。
262,船上的燈火吧？
263,哇啊！出、出現了！
264,呀！
265,等、等等，不要丟下我！
266,啊，腿不聽使喚……
267,不、不要過來……
268,徹、徹底消失了嗎？
269,還、還在啊！
270,好像還有老鼠會來襲擊。
271,想要參加訓練的人到這裡集合了！
272,誰能來幫我們一把啊。
273,嘁，又是盲頭蟹！
274,糟糕，哥布林肯定會來的。
275,得去籌備材料了啊。
276,我決不會放過這些鬼鮟鱇的！
277,我的行李都在那裡面啊……
278,這責任比較重大啊……
279,有誰願意跟我們的新兵對練一下的嗎？
280,啊，拉拉菲爾族真可愛啊。
281,嗯，果然貓魅族才是第一啊。
282,嗯？
283,你說貓魅？
284,你是拉拉菲爾派的嗎？
285,拉拉菲爾族最棒了！
286,貓魅族就是正義！
287,喂，吵什麼呢？
288,啊，不要礙事！
289,這是我們之間的問題！
290,呼……
291,幹得很好！這道關門也可以放心了呢。
292,笨蛋，你們平常有鍛鍊嗎？
293,好啊，終於守住了！
294,真是沒出息的傢伙們……
295,這下新兵們也能有點緊迫感了吧。
296,這工作對冒險者來說太難了嗎。
297,啊，太、太強了！
298,得救了……真是謝謝你！
299,橙子都被吃光了……
300,這是替被你們吃掉的東西教訓你們！
301,休想過橋！
302,可惡，居然沒能守住……
303,太好了，總算能上路了。
304,老大！救命啊！
305,看我出手！
306,多謝了，終於可以重新開工了。
307,損害不大，真是萬幸。
308,又要重新訂貨了啊……
309,撤退 撤退。
310,多謝，這下可以放心用這些材料了。
311,只要還有佣金，我們就會守住這座橋的！
312,我們家就靠這個吃飯呢，太好了！
313,討伐成功，收隊了！
314,目標：佔據橋樑的海盜！
315,太好了，下次再多幹掉一些吧！
316,快趁現在把洞給堵上！
317,這下明天也能吃上飯啦！
318,清除完畢！繼續執行通常警戒！
319,祝你旅途愉快！
320,是我們贏了！蠻族們！
321,撤退！撤回陣地！
322,我們贏了！我們守住了！
323,就差一點……
324,回去清點人數了。
325,隱患就是要盡早清除！
326,薩納蘭可沒這麼容易進來！
327,嘖，只能撤退了。
328,戰績很好！傷亡很少！
329,太好了，前輩們也會高興的。
330,沒什麼像樣的收穫……
331,嗚……居然會嘗到這種屈辱！
332,怎麼了，這就結束了嗎？
333,接下來就交給你了！
334,下一個要上的是你嗎？
335,讓我們換個寬敞的地方。
336,那麼……開始吧！
337,只有這種程度嗎？
338,我還沒用上全力呢！
339,下一個是誰？
340,全是膽小鬼嗎？
341,唔……是我輸了。
342,我鍛鍊的還不夠啊。
343,你浪費了太多時間。
344,只會幹架有什麼了不起的！
345,這些可惡的老鼠，快住手！
346,我的橙子都被吃了……
347,哈哈！
348,快交出買路錢！
349,所有值錢的都給我拿出來！
350,拜託了，請趕快除掉它們！
351,有人能趕走這些嬰猴嗎？
352,此路不通！
353,把東西都交出來！
354,想挨揍嗎？
355,喝啊！
356,我來給小的們出氣。
357,我才不會輸！
358,啊！那些資材都很貴重的！
359,快點把他們都趕走吧。
360,呼哧……
361,破壞 破壞！
362,看俺 鐵錘。
363,小魚們都要被吃光了！
364,快來人對付下這些該死的鬼鮟鱇！
365,把它們全殺光！
366,爸爸的仇一定要報！
367,別擋路！
368,閃開！
369,太弱了。
370,掠奪吧！
371,屈服吧！
372,哼！
373,上啊！
374,你想去哪裡？
375,嘿！
376,就差一點。
377,身上的錢全交出來！
378,你身上值錢的東西都歸我了！
379,到綠洲之前大家都別鬆懈！
380,要小心蜥蜴人族！
381,這有點太靜了……
382,我們必須把貨物送到。
383,這任務很重要！
384,巴巴盧恩，不要輸！
385,集合，集合！
386,入侵者，趕出去！
387,別礙事！
388,該死！
389,愚蠢！
390,終於消停了。
391,真是給人添麻煩啊。
392,唔唔，這可不妙。
393,不要管那些小兵！
394,指揮官在哪裡？
395,先毀他們糧草！
396,指揮官逃掉了嗎？
397,唔，必須趕緊達成作戰目的……
398,什麼情況？
399,那傢伙是指揮官，大家上！
400,作戰成功！全速撤離！
401,嗚，只能拖延到這一步了嗎。
402,立刻補上物資的缺口！
403,真是幫了大忙，馬上準備殺進去！
404,有魔物來襲！
405,大家上，趕走這些魔物！
406,有沒有什麼可以吃的……
407,媽媽，要等我回去哦。
408,有人可以來幫下忙嗎？
409,呼，這下可以慢慢調查了。
410,為了維護秩序，我們要清理掉這些敗類！
411,明白！
412,可惡，是銅刃團！
413,這群權力的走狗！
414,我們還沒完呢！
415,怎麼會……
416,一個都不要放走！
417,抱歉，讓他們攻進來了……
418,也就是說我們無路可逃了對吧。
419,還有漏網的！
420,我也是骸旅團的戰士！
421,我、我不能死在這裡……
422,敵襲！是盧恩人的軍團！
423,橋由我們來守住！
424,胡恩博克特隊必勝！
425,不要退縮，打回去！
426,隊長！
427,有敵襲！快逃，去藏起來！
428,想過去？沒門！
429,休想奪走這些物資！
430,保護市民的安全！
431,我們絕不能輸！
432,呀啊……救命啊！
433,請、請不要殺我！
434,放過我們吧！
435,我、我還不想死……
436,為什麼會遇上這種事……
437,快點結束吧……快點結束吧！
438,我的女神們，我要去迎敵了！
439,有我在就沒什麼好怕的了！
440,我不會讓任何人犧牲的！
441,放心吧，不用怕。
442,喂喂，可不要迷上我啊。
443,既華麗！
444,又優雅！
445,怎樣？我這美妙的動作。
446,靠近的話可是會被砍傷的哦！
447,狀態絕佳！我簡直太帥了！
448,上啊，隊長大人！
449,隊長大人太帥了喵。
450,啊……隊長大人……
451,我們還不能上喵？
452,剛才的太帥了喵！
453,跟隊長大人在一起就無敵了喵！
454,大家，支援隊長大人喵！
455,進攻！進攻！
456,看招喵！
457,可惡，下次不會放過你們這些強盜的！
458,啊？盧恩人盜賊團？
459,各位，今天我們的獵物是沙地巨蟲！
460,喔喔！
461,喔！
462,很好，這就足夠了，族長應該會滿意的。
463,夠了，今天到此為止！
464,哎呀，差點把錢忘了。
465,只要還有命在，這生意就是一定要做的！
466,喵……只好先撤退了喵……
467,隊長大人，對不起喵……
468,幫大忙了！
469,這次攻勢也好激烈啊……
470,太好了！
471,我們活下來了！
472,一開始我就知道會這樣啦！
473,哎呀呀，終於結束了。
474,乘勝追擊，打下敵人據點！大家要跟上我華麗的背影哦！
475,隊長大人已經停不下來了喵。
476,剛才的這一瞬間最帥喵。
477,我是個不稱職的隊長……
478,有隊長大人在居然還會這樣……
479,怎喵會……這太奇怪了喵！
480,嗯？有什麼東西從森林裡出來了！
481,唔唔……真難辦啊。
482,「我可是 非常 厲害！」
483,「給我 命令……<hex:02100103>請……給我……命令！」
484,隊長大人，我來幫你！
485,我們也上！
486,不要放棄！
487,這是？裡面有什麼東西！<hex:02100103>就是這傢伙在背後主使嗎？
488,大家跟我上！<hex:02100103>這就來救你們！
489,何等美好的勝利！<hex:02100103>好了，大家回去吧。
490,幹得好！
491,局勢對我們有利！馬上就能擊退敵人了！
492,敵人的本隊？不能讓他們靠近物資和市民！
493,撐下去！我們必會迎來華麗的勝利！
494,要開始狩獵了哦！
495,你這個大蚯蚓！
496,這就讓你斷氣！
497,居然能碰到我？
498,看招！
499,躺下吧！
500,這傢伙看起來很好吃呢！
501,看我打爛你！
502,嗨！
503,哈！
504,恢復元氣吧！
505,變得堅硬吧！
506,沙地巨蟲居然這麼囂張……
507,呀……誰來幫幫我！
508,大家沒事吧？再堅持一下！
509,敵將被引出來了！各位！來跟我競爭這次的勇者榮譽吧！
510,退下吧，盧恩人！我的英姿對你來說太過高大了！
511,你們是商品……要走的話也要帶你們一起……
512,這座橋是絕對不會陷落的！給我記住了！
513,咕嗚嗚……我一定要把你給賣掉！
514,你好，願意聽聽我的委託嗎？
515,撤退！再戰下去就難以脫身了！
516,太好了！那我們出發吧！
517,討厭，那裡好像有什麼東西！
518,騙人！為什麼會這樣？
519,不要啊！好可怕！
520,呀啊！救救我！
521,閃閃金幣……
522,商品必須趕緊備好……
523,客人們還在等著……
524,你這傢伙，不值錢。
525,不要礙事！
526,賣掉，統統賣掉！
527,抓起來……換金幣……
528,區區人類！
529,你們這些傢伙！
530,這根本就不算什麼！
531,失策……
532,唉，這可怎麼辦……
533,那我們上路吧。
534,一定要慎重行事啊……
535,好像有拍打翅膀的聲音？
536,必須要送到啊……
537,嗚，為什麼會遇上這種事……
538,離大聖堂已經不遠了！
539,到了這裡應該就沒關係了。
540,謝謝你的幫忙！
541,總有一天我會報答你的！
542,掃蕩戰現在開始！
543,全體進軍！
544,衝啊！
545,哇！魚都被吃了！
546,快來人趕走這些陸魚！
547,哇啊！
548,拜託你！快點幹掉它們！
549,快把他們趕走！
550,酒都要灑出來了……
551,被、被包圍了！
552,就、就只剩一點路了！
553,我可愛的小貓咪……
554,怎麼還沒來啊……
555,讓叔叔久等了，抱歉呢。
556,哦哦！終於等來了！
557,很累了吧，快過來。
558,真是的，不要急嘛。
559,哈啊……哈啊……
560,只屬於我的小貓咪！
561,不會交給任何人！
562,小貓咪是只屬於我的！
563,不會讓你們來阻礙我們的大業的！
564,你也給我變成祭品吧！
565,愚蠢的傢伙！你們無法阻止我們！
566,覺悟吧！
567,不要礙事，快消失！
568,一定要死守這裡！
569,嘗嘗這個吧！
570,這裡是我們的地盤！
571,不要小看幹海盜的！
572,嘻嘻……
573,壞孩子需要好好懲罰喔。
574,我砍，我砍。
575,真沒辦法……
576,想死也沒那麼容易哦。
577,要被賣掉了！
578,能活著回去都多虧了你！
579,就不能來得更早點嗎？
580,還、還以為要沒命了……
581,喂喂喂！
582,怎麼會這樣？我沒聽說啊！
583,糧食被盯上了！
584,地靈族攻過來了！
585,好大的長鬚豹啊！
586,村子會被踏平的！
587,可惡，都不讓人喘口氣！
588,到底是怎麼回事啊！
589,珍貴的糧食啊！
590,地靈族有好多！
591,才不會讓你為所欲為！
592,那是什麼啊？
593,又到我出場的時候了呢。
594,我已經按捺不住啦。
595,好可怕好可怕，要趕緊藏起來！
596,嗯，這是什麼味道？難道是……
597,可惡的盧恩人，居然又來！
598,大家一起上，趕走他們！
599,呼……終於滾了。
600,下次要讓他們再多吃些教訓。
601,很好，大家辛苦了！
602,作戰完成得很好。
603,大家撤吧。
604,唔……大家辛苦了。
605,作戰目標沒能達成……
606,撤退……回去捲土重來。
607,就算是在陸地上我也不會輸的！
608,好好看看我們海盜的實力吧！
609,就這點膽子嗎？
610,太好了，趕走他們了！
611,沒有看起來那麼厲害嘛！
612,見識到我們的力量了吧？
613,哼，嘗到厲害了吧！
614,小看海盜可是會吃苦頭的！
615,不要再來這裡了！
616,啊，真是不錯的運動！
617,我還沒殺夠呀……
618,下次再來吧。
619,嗯，真有助於調節心情。
620,可惡，都被破壞了……
621,真是好慘……
622,該死！
623,糧食啊……
624,這群該死的地鼠……
625,損失好慘重……
626,大家都怎樣了……
627,啊……
628,要是我們能更強大一些……
629,一片狼藉啊……
630,終於離開了……
631,什麼，我的身手變遲鈍了嗎……
632,跟海上的戰鬥還是差異太大了呢……
633,休想從這裡過去！嘻嘻……
634,山是我們的！
635,太礙眼了……消失吧！
636,要消失的是你！
637,人類都滾出去！
638,想被埋到地裡去嗎？
639,泰坦大人 救命啊……
640,去小阿拉米格的路上就拜託你了。
641,怎麼能在這裡被幹掉！
642,重建又要多花些時日了……
643,這些混蛋……
644,我受夠這地方了……
645,重建工作又要從頭開始了……
646,還是海上好……
647,哎呀呀，真是太棒了……
648,十分感謝。
649,這樣我們的受損就少了很多。
650,再有事的話還要麻煩你幫忙哦！
651,還是逃掉了嗎……
652,不過還是要謝謝你。
653,不過它們大概還會來吧。
654,到時候還要再麻煩你了。
655,太好了，總算可以安心了。
656,多謝各位！
657,？
658,什麼？
659,哇——
660,呼……呼……<hex:02100103>決不會讓你們踐踏烏氏之名！
661,嗚……這群畜生！
662,啊……已經不行了。
663,必須去向捕魚人公會報告。
664,征討魔物的作戰現在開始！
665,全體開始進攻！
666,今天也要加油……
667,嗯？那邊是什麼？
668,是海盜！全體注意了，攔住他們！
669,他們是魚人族派來的！
670,很好，任務成功了！
671,開始撤收。大家辛苦了！
672,可惡，作戰失敗了嗎……
673,撤退！回去重整旗鼓！
674,嘻嘻嘻嘻……
675,呀喝！
676,嘿嘿嘿……
677,嚕嚕嚕……
678,啊哈啊哈啊哈……
679,為了水神大人！
680,嘁，這些傢伙好厲害！
681,撤了！快撤！
682,不要再讓我看到你！
683,總算是順利趕走他們了……
684,怎麼辦，護衛人數不太夠啊……
685,不出什麼情況的話就好了……
686,還沒到南防波堤嗎……
687,快一點！
688,一切障礙都要排除！
689,我一定會把東西送到的！
690,感謝你的協助！
691,納爾札爾大人，請保佑我……
692,不要拋下我啊，千萬不要哦！
693,希望沒有被注意到……
694,呀！要、要完蛋了！
695,腿、腿不聽使喚了！
696,得救了，你也沒事吧？
697,我得加油釣到大魚給兒子看啊！
698,今天我預感會大豐收！
699,嗯？河裡好像有點奇怪……
700,是、是水蜥！
701,誰能幹掉這些水蜥啊？
702,我兒子還在家等著我的成果啊……
703,空手回去的話又要被孩兒他媽罵了。
704,今天還是回去吧……改天再加油。
705,基本沒有魚剩下了啊……
706,今天到底怎麼回事！
707,真是倒霉透了！
708,速速拿下敵營！
709,上啊，僕從們！
710,怎麼了，敵營在那邊！
711,還訓練的不夠嗎……
712,它們不聽話……
713,殲滅這些仇敵！
714,聽我的指揮！
715,不要在那邊小便！
716,有礙事的傢伙！
717,我是讓你噴火！
718,再兇猛些！
719,不要畏縮！
720,居然看不起我……
721,敵人在那邊！聽不懂嗎？
722,唉，太難使喚了！
723,想要吃東西就爭取立功吧！
724,失算了，撤退！
725,戰果不夠好，今天就到此為止吧。
726,最近這邊也變得比較危險了。
727,哦，你是說海盜們鬧事比較多嗎？
728,一個人上路實在不太安全。
729,哈哈哈，你想太多啦。
730,希望只是我想多了吧……
731,上啊！
732,竟敢反抗帝國！
733,幹掉他們！
734,就憑你們？
735,可惡！我趕時間啊！
736,這樣子根本沒法通過了啊……
737,謝謝了，冒險者！
738,這樣子沒法過去了啊……真是的。
739,這擋的也是我們的財路啊！
740,謝謝，多虧了你！
741,呼哧……呼哧……<hex:02100103>什麼？什麼？追兵嗎？
742,黏黏糊糊 出來吧，<hex:02100103>俺的僕人。
743,熊熊燃燒 出來吧，<hex:02100103>俺的僕人。
744,嗡嗡作響 出來吧，<hex:02100103>俺的僕人。
745,呼哧……呼哧……<hex:02100103>招數用盡 要輸了。
746,跪拜在衛月之神的面前吧！
747,長眠中的同胞們啊，<hex:02100103>從死亡的深淵中醒來吧！
748,長眠中的同胞們啊，<hex:02100103>化作我們的力量吧！
749,掙脫死亡的束縛，<hex:02100103>來吧，我的同胞們！
750,同胞們啊……<hex:02100103>你們也捨棄我了嗎……
751,一切都是為了火神……
752,清淨之火啊，<hex:02100103>把一切燒光吧！
753,清淨之火啊！<hex:02100103>毀滅掉這些汙穢的存在吧！
754,熊熊燃燒吧！<hex:02100103>炎獄之火！
755,我的靈魂之火……<hex:02100103>也要燃盡了嗎？
756,你們汙穢的靈魂，<hex:02100103>只有用死來淨化！
757,嗚呼！我逝去的弟弟！<hex:02100103>你是如此可靠！
758,嗚呼！我逝去的友人！<hex:02100103>你是如此威武！
759,嗚呼！我逝去的父親！<hex:02100103>你是如此強大！
760,大家都逝去了……<hex:02100103>這次是我嗎……
761,我的翅膀很大很漂亮吧呼啾？
762,我的朋友們可是很厲害的呼啾！
763,翅膀變大後的我是不會輸的呼啾！
764,冒險者想妨礙我的話就去死吧呼啾！
765,啊……翅膀……<hex:02100103>我的翅膀……
766,讓我見識見識吧，<hex:02100103>冒險者的力量……
767,是我勝了吧……
768,沒有這麼容易消失的！
769,不錯嘛，冒險者！
770,還沒有！還沒有消失！
771,我，很強的。<hex:02100103>你們，惹錯人了。
772,你，知道，<hex:02100103>煉金術，可以這麼使嗎？
773,接下來，是這招！
774,最後的厲害招數哦！
775,泰坦大人……<hex:02100103>救、救救我……
776,不識真神的愚者們！
777,衛月之神啊，<hex:02100103>將您那紅色的力量賜予我們吧！
778,紅蓮之火啊，<hex:02100103>燒盡我們的敵人！
779,至高之神衛月啊！
780,我的神啊……<hex:02100103>您要捨棄我了嗎？
781,氣焰萬丈！<hex:02100103>無人能匹敵我的火炎！
782,電光石火！<hex:02100103>唯快不破！
783,過眼雲煙！<hex:02100103>接我下一招！
784,怒髮沖天！<hex:02100103>逼我用絕招！
785,驚天動地……<hex:02100103>我的火炎居然會敗？
786,澤澤盧恩，想要去，宴會！
787,不知道，為什麼，好可怕！
788,澤澤盧恩，餓壞了！
789,吃飯，吃飯，要快！
790,宴會，澤澤盧恩，開吃！
791,這裡是哪呼啾？<hex:02100103>能給我帶路嗎呼啾？
792,暫留地在哪邊呢呼啾？
793,還沒到嗎呼啾？
794,好像會有什麼出現呼啾……
795,是暫留地呼啾！<hex:02100103>謝謝你呼啾！
796,太受歡迎也很辛苦呢庫啵。<hex:02100103>希望你能來作莫古的護衛庫啵。
797,不給簽名的哦庫啵！
798,護衛朋友，拜託你了庫啵！
799,莫古的人氣很高的庫啵！
800,護衛工作辛苦了庫啵！<hex:02100103>不過莫古的支持者都去哪了庫啵？
801,誰來誰來保護？
802,討厭討厭觸手。
803,好了好了，前進前進。
804,伽特里克斯是好哥布林！
805,到了到了，再見再見。
806,0
807,0
808,0
809,0
810,0
811,去殖民地的路上就拜託你了哦。
812,繼續前進吧。
813,這邊也變得危險了好多啊。
814,加油啊，別停下！
815,呼，終於到了，<hex:02100103>一路辛苦你了！
816,梅梅盧恩，要回店裡，<hex:02100103>幫忙幫忙！
817,梅梅盧恩，害怕害怕。
818,快點快點，回到店裡。
819,梅梅盧恩，不會打架！
820,安全安全，感謝感謝！
821,有誰能來保護俺嗎？
822,能不能趕上回去的船啊？
823,船是在這邊吧？
824,伽特里克斯是好哥布林！
825,太好了，太好了，趕上了！
826,送我到拉諾西亞高地就可以了。
827,有傷兵等著治療，我們要快一點。
828,這邊魔物們還真多啊。
829,嚇我出了一身汗。
830,香葡萄酒能平安送到真是太好了。
831,能幫我帶個路嗎？
832,真是不好意思，<hex:02100103>我是個路癡呢。
833,希望茨茨希沒有生氣啊。
834,好像有魔物的氣息。
835,太感謝了，<hex:02100103>總算可以談生意了！
836,誰來誰來保護？
837,做不成生意好遺憾。
838,回去回去，趕緊回去。
839,伽特里克斯是好哥布林！
840,到了到了，再見再見。
841,哎？你是來找我的？
842,我只是想去見爸爸……
843,不怕……我一點也不害怕。
844,爸爸，我會變得堅強的……
845,終於回來了……<hex:02100103>謝謝你，冒險者。
846,嘁，你給我記住了！
847,趁現在快回頭！
848,哎……嗯！這就回去！
849,值錢的東西就交給我們保管吧！
850,嗚……只、只能逃走了！
851,快、快逃吧！
852,嗯，任務成功了！
853,狀況不妙……撤退！
854,那些羊是怎麼回事啊？
855,撤！快撤退！
856,做生意 想騙俺？
857,騙人 不對，要懲罰！
858,想騙俺們 沒門！
859,騙子 不能原諒！
860,打中的話 很痛的哦！
861,俺發火了！
862,還沒結束！不可原諒！
863,嘗嘗這個！
864,被、被打敗了！
865,給俺記住！
866,好不甘心！
867,真是浪費時間！
868,回去 做生意！
869,做做別的生意吧。
870,你們都快回去工作！
871,怎麼就不能理解呢！
872,明明貓魅才是最棒的……
873,嗚……你、你們工作怎樣了啊？
874,嗯……貓魅看來也有優點嘛。
875,拉拉菲爾也確實不錯呢。
876,好，讓我們再詳談一下吧！
877,求之不得！
878,這、這些傢伙好令人頭痛啊……
879,呼哧……呼哧……
880,俺要 回去了！
881,壞傢伙 就要被打倒！
882,外人 不要 來這裡！
883,很痛的哦？
884,俺下手 絕不留情！
885,本店謝絕盧恩人入內。
886,這味道……來的真快。
887,幹掉他們的話我請你喝一杯！
888,你們這些傢伙真臭啊！
889,快滾回去！
890,還不死心啊！
891,不要給其他客人添麻煩！
