key,10,11
131182,前往利姆薩·羅敏薩,要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為120金幣。
131183,前往烏爾達哈,要前往烏爾達哈嗎？<hex:02100103>不收取任何交通費用。
131184,前往格里達尼亞,要前往格里達尼亞嗎？<hex:02100103>交通費為120金幣。
131185,,要前往伊修加德嗎？
131186,,要前往大審門嗎？
131187,前往輕羽鬥場,要進入輕羽鬥場嗎？
131188,前往雲頂營地,要前往雲頂營地嗎？<hex:02100103>不收取任何交通費用。
131189,,要前往藍天窗嗎？
131190,前往魔大陸阿濟茲拉,要前往魔大陸阿濟茲拉嗎？
131191,,要進入聖恩達利姆神學院嗎？
131192,,要進入福爾唐伯爵府嗎？
131193,,要離開聖恩達利姆神學院嗎？
131194,,要離開神殿騎士團總騎士長室嗎？
131195,,要離開福爾唐伯爵府嗎？
131196,,要離開輕羽鬥場嗎？
131197,,要前往伊修加德飛艇坪嗎？<hex:02100103>不收取任何交通費用。
131198,,要前往伊修加德飛艇坪嗎？
131199,,要前往翻雲霧海嗎？
131200,,要前往龍堡參天高地嗎？
131201,,要進入瑪托雅的洞穴嗎？
131202,,要離開瑪托雅的洞穴嗎？
131203,,要前往伊修加德飛艇坪嗎？
131204,,
131205,,要離開嗎？
131206,,要離開供奉洞嗎？
131207,,要前往阿爾法管區嗎？
131208,,要前往貝塔管區嗎？
131209,,要前往貝塔管區嗎？
131210,,要前往伽馬管區嗎？
131211,,要前往伽馬管區嗎？
131212,,要前往德爾塔管區嗎？
131213,,要離開魔大陸中樞嗎？
131214,,要離開亞歷山大關節點嗎？
131215,,要離開戈耳狄俄斯之結嗎？
131216,進行談話,要前往開發室嗎？
131217,離開開發室,要離開開發室嗎？
131218,,要通過密道前往龍堡內陸低地嗎？
131219,,要離開雙蛇黨軍營嗎？
131220,,要前往指路的好心冒險者的所在處嗎？
131221,,要離開亞歷山大關節點嗎？
131222,,要離開彌達斯之結嗎？
131223,,要前往帕洛克系留基地嗎？
131224,,要前往阿巴拉提亞雲海嗎？
131225,,要進入利奧法德的房間嗎？
131226,,要離開利奧法德的房間嗎？
131227,,要前往帕洛克島嗎？
131228,,要前往飛空艇著陸場嗎？
131229,前往伊修加德,要前往伊修加德嗎？<hex:02100103>交通費為150金幣。
131230,前往伊修加德,要前往伊修加德嗎？<hex:02100103>交通費為150金幣。
131231,前往伊修加德,要前往伊修加德嗎？<hex:02100103>交通費為150金幣。
131232,前往烏爾達哈,要前往烏爾達哈嗎？<hex:02100103>交通費為150金幣。
131233,前往格里達尼亞,要前往格里達尼亞嗎？<hex:02100103>交通費為150金幣。
131234,前往利姆薩·羅敏薩,要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為150金幣。
131235,,要前往伊修加德嗎？
131236,,要離開死者宮殿嗎？
131237,前往伊修加德,要前往伊修加德嗎？<hex:02100103>交通費為150金幣。
131238,前往金碟遊樂場,要前往金碟遊樂場嗎？<hex:02100103>不收取任何交通費用。
131239,,要離開中央管制室嗎？
131240,進行談話,要前往兒科病房嗎？
131241,,要離開兒科病房嗎？
131242,,要離開中樞大動力室嗎？
131243,,要離開黑渦團軍營嗎？
131244,,要離開恆輝隊軍營嗎？
131245,,
131246,,要離開嗎？
131247,,要離開歐米茄控制室嗎？
131248,,
131249,,
131250,,要前往阿馬里賽哨塔嗎？
131251,,要前往帝國東方堡嗎？
131252,,要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為300金幣。
131253,,要前往黃金港嗎？<hex:02100103>交通費為300金幣。
131254,,要前往無垢乾谷附近嗎？
131255,,要前往尖槍瀑布附近嗎？
131256,,要前往阿拉米格人居住區嗎？
131257,,要前往地下水路嗎？
131258,,要前往阿拉米格人居住區嗎？
131259,,要離開阿拉米格人居住區嗎？
131260,,要離開烏爾達哈商會館接待室嗎？
131261,進入烏爾達哈商會館接待室,要進入烏爾達哈商會館接待室嗎？
131262,,要前往黃金港飛艇坪嗎？
131263,,要離開黃金港飛艇坪嗎？
131264,進入烈士庵,要進入烈士庵嗎？
131265,,要進入烈士庵嗎？
131266,,要離開烈士庵嗎？
131267,,要前往多瑪飛地嗎？
131268,,要前往無二江流域嗎？
131269,,要走下晨曦王座嗎？
131270,,要登上晨曦王座嗎？
131271,,要前往御制監望塔嗎？
131272,,要離開御制監望塔嗎？
131273,,要離開天母寢宮地下祭壇嗎？
131274,,要前往利姆薩·羅敏薩嗎？
131275,,要前往滿身傷痕的壯漢的所在地嗎？
131276,,要離開屋頂庭園嗎？
131277,,要移動到門的另一側嗎？
131278,,要移動到門的另一側嗎？
131279,,要離開時空狹縫嗎？
131280,,要離開陌迪翁牢獄嗎？
131281,,要前往道具間嗎？
131282,,要前往黃金港嗎？
131283,,要前往艦橋嗎？
131284,,要前往道具間嗎？
131285,,要離開阿拉米格王宮嗎？
131286,,要離開超越技術研究所嗎？
131287,,要前往空中庭園嗎？
131288,,要離開空中庭園嗎？
131289,,要離開阿拉米格王宮嗎？
131290,,要前往酒杯島嗎？<hex:02100103>交通費為30金幣。
131291,,要前往自凝島嗎？<hex:02100103>交通費為30金幣。
131292,,要前往多瑪飛地嗎？
131293,,要前往多瑪飛地嗎？
131294,,要離開歸燕館嗎？
131295,進入醴泉神社,要前往醴泉神社嗎？
131296,,要前往延夏嗎？
131297,,要離開醴泉神社嗎？
131298,,要離開天之御柱嗎？
131299,,要前往無垢乾谷附近嗎？
131300,,要返回到劇場艇初見號的艦橋嗎？
131301,,要飛下朵洛衣樓嗎？
131302,,要飛上朵洛衣樓嗎？
131303,,要前往廢棄宅邸嗎？
131304,,要離開廢棄宅邸嗎？
131305,,要前往基拉巴尼亞湖區嗎？
131306,,要前往基拉巴尼亞湖區嗎？
131307,,要離開呼嘯眼石塔群嗎？
131308,,要前往道具間等候嗎？
131309,,要前往道具間嗎？
131310,,要前往瓦爾河源流嗎？
131311,,要離開觀星室嗎？
131312,,要離開嗎？
131313,,要前往樹梢層嗎？
131314,前往樹根層,要前往樹根層嗎？
131315,,要前往觀星室嗎？
131316,進行談話,
131317,,要前往空無大地嗎？
131318,,要前往安穆·艾蘭嗎？
131319,,要前往伊甸內核嗎？
131320,,要前往空無大地嗎？
131321,,要前往態度溫和的退役士兵的所在處嗎？
131322,,要前往希爾科斯峽谷嗎？
131323,,要前往銀淚湖北岸嗎？
131324,,要接觸裝置，傳送至第一世界嗎？
131325,傳送至原初世界,要傳送至原初世界嗎？
131326,,要前往珂露西亞島嗎？
131327,,要前往黑風海嗎？
131328,,要傳送至原初世界嗎？
131329,前往珂露西亞島,要前往珂露西亞島嗎？
131330,,要前往梯頂嗎？
131331,,要前往梯底嗎？
131332,,要前往水晶都嗎？
131333,,要前往黑風海嗎？
131334,,要前往珂露西亞島嗎？
131335,,要前往安穆·艾蘭嗎？
131336,,要前往水晶都嗎？
131337,前往水晶都,要前往水晶都嗎？
131338,,要前往南琥珀丘嗎？
131339,,要前往絡尾聚落嗎？
131340,,要前往阿科拉塔一層嗎？
131341,,要前往阿科拉塔上層嗎？
131342,前往蒼天街,要前往蒼天街嗎？
131343,,要前往雲霧街嗎？
131344,,要前往伊爾美格嗎？
131345,,要前往麗耶美格夢園嗎？
131346,,要前往麗耶美格夢園嗎？
131347,,要前往麗耶美格夢園嗎？
131348,,要離開機械遺跡坑道嗎？
131349,,要進入機械遺跡坑道嗎？
131350,,要進入複製工廠廢墟嗎？
131351,,要離開複製工廠廢墟嗎？
131352,,要前往第一區嗎？
131353,,要前往第四區嗎？
131354,,要前往第二區嗎？
131355,前往水晶都,要前往水晶都嗎？
131356,前往游末邦,要前往游末邦嗎？
131357,,要前往第五區嗎？
131358,,要前往第四區嗎？
131359,,要前往甘戈斯嗎？
131360,,要前往多瑪飛地嗎？
131361,,要前往兒科病房嗎？
131362,,要離開兒科病房嗎？
131363,,要前往珂露西亞島嗎？
131364,,要前往基拉巴尼亞湖區嗎？
131365,,要前往燕鷗崖嗎？
131366,,要離開未明之間嗎？
131367,,要進入未明之間嗎？
131368,,要離開概念之間嗎？
131369,,要前往概念之間嗎？
131370,,要前往觀星室嗎？
131371,,要前往阿諾古的房間嗎？
131372,,要返回機械遺跡坑道嗎？
131373,,要前往人偶軍事基地嗎？
131374,,要前往珂露西亞島嗎？
131375,,
131376,,要前往侏儒山脈嗎？
131377,,
131378,,要從塔內離開前往水晶都嗎？
131379,,要離開廢棄宅邸嗎？
131380,,要前往地堡嗎？
131381,,要前往異星船艦嗎？
131382,,要前往廢棄宅邸嗎？
131383,,要前往兒科病房嗎？
131384,,要離開兒科病房嗎？
131385,,要前往西薩納蘭嗎？
131386,,要前往聖羅埃勒廣場嗎？
131387,,要前往甘戈斯嗎？
131388,,要前往空無大地嗎？
131389,,要前往彩蛋預言雞舍嗎？
131390,,要離開彩蛋預言雞舍嗎？
131391,,要前往燕鷗崖嗎？
131392,進入夜遊魂總部,要進入夜遊魂總部嗎？
131393,,要離開夜遊魂總部嗎？
131394,,要離開作戰會議室嗎？
131395,前往穹頂皓天,
131396,,
131397,,
131398,,
131399,前往黃金港,要前往黃金港嗎？<hex:02100103>交通費為300金幣。
131400,前往拉札罕,要前往拉札罕嗎？<hex:02100103>交通費為300金幣。
131401,前往休息室,
131402,,要離開嗎？
131403,,要進入正廳嗎？
131404,,要離開正廳嗎？
131405,,要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為300金幣。
131406,,要前往舊薩雷安嗎？<hex:02100103>交通費為300金幣。
131407,,要前往迷津嗎？
131408,,要前往舊薩雷安嗎？
131409,,要前往拉札罕嗎？
131410,,要前往薩維奈島嗎？
131411,,要前往中環嗎？
131412,,要前往外環嗎？
131413,,要前往內環嗎？
131414,,要前往中環嗎？
131415,,要前往無路總部下層嗎？
131416,,要前往無路總部嗎？
131417,,要前往天外天垓嗎？
131418,,要前往迷津嗎？
131419,,要前往阿拉米格人居住區嗎？
131420,,要前往加雷馬嗎？
131421,,要前往萬魔殿嗎？
131422,,要前往厄爾庇斯嗎？
131423,,要前往目光敏銳的星戰士的所在處嗎？
131424,,要前往中層區嗎？
131425,,要前往出入口嗎？
131426,,要前往高層區嗎？
131427,,要前往中層區嗎？
131428,,要離開母水晶嗎？
131429,前往烏爾達哈,要前往烏爾達哈嗎？<hex:02100103>交通費為300金幣。
131430,前往拉札罕,要前往拉札罕嗎？<hex:02100103>交通費為300金幣。
131431,前往格里達尼亞,要前往格里達尼亞嗎？<hex:02100103>交通費為300金幣。
131432,前往拉札罕,要前往拉札罕嗎？<hex:02100103>交通費為300金幣。
131433,前往利姆薩·羅敏薩,要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為300金幣。
131434,前往拉札罕,要前往拉札罕嗎？<hex:02100103>交通費為300金幣。
131435,前往伊修加德,要前往伊修加德嗎？<hex:02100103>交通費為500金幣。
131436,前往拉札罕,要前往拉札罕嗎？<hex:02100103>交通費為500金幣。
131437,,要前往瓦銘癸己嗎？
131438,,要前往瓦銘丙嗎？
131439,,要前往殘破的傳送門嗎？
131440,,要前往凋零的傳送門嗎？
131441,,要前往遺忘的傳送門嗎？
131442,,要前往奧密克戎基地嗎？
131443,,要前往空中庭園嗎？
131444,,要離開盡頭的終點嗎？
131445,,要離開天際嗎？
131446,,要離開廢棄宅邸嗎？
131447,,要前往廢棄宅邸嗎？
131448,,要前往薩維奈島嗎？
131449,,要離開神門之間嗎？
131450,前往神門之間,要前往神門之間嗎？
131451,,要前往神門之間嗎？
131452,,要傳送至觀星室嗎？
131453,傳送至厄爾庇斯,要傳送至厄爾庇斯嗎？
131454,,要前往南風航嗎？
131455,,要前往偏南西風航嗎？
131456,,要前往偏北西風航嗎？
131457,,要前往偏南北風航嗎？
131458,,要前往偏東北風航嗎？
131459,,要前往東風航嗎？
131460,,要前往上層嗎？
131461,,要前往下層嗎？
131462,,要前往嘆息海嗎？
131463,,要離開恩塞拉都斯魔導工廠的貨物站嗎？
131464,,要離開月球深處嗎？
131465,前往恩塞拉都斯魔導工廠的貨物站,要前往恩塞拉都斯魔導工廠的貨物站嗎？
131466,,要前往天外天垓嗎？
131467,,要傳送至觀星室嗎？
131468,,要離開後營門嗎？
131469,,要離開後營門廢墟嗎？
131470,閉目狀態下突破至中繼地點,要前往中繼地點嗎？
131471,閉目狀態下突破至終點,要前往終點嗎？
131472,,要前往翁法洛斯嗎？
131473,,要前往摩杜納嗎？
131474,,要前往薩維奈島嗎？
131475,,要離開所思大書院禁書庫嗎？
131476,,要前往尋因星晶鏡嗎？
131477,,要前往驚愕所嗎？
131478,,要前往生命奧秘研究層嗎？
131479,,要前往萬魔殿正門嗎？
131480,,要前往至福樂土嗎？
131481,,要前往至福樂土嗎？
131482,傳送至A4調查平台,要前往A4調查平台嗎？
131483,,要前往A4調查平台嗎？
131484,,要前往奧密克戎基地嗎？
131485,傳送至背世咖啡廳,要前往背世咖啡廳嗎？
131486,傳送至A4調查平台,要前往A4調查平台嗎？
131487,,
131488,,要前往特羅亞城嗎？
131489,,要前往封寶之間嗎？
131490,,要前往特羅亞城嗎？
131491,,要前往第四監獄嗎？
131492,,要前往水占庭園嗎？
131493,,要前往特羅亞城嗎？
131494,,要前往零的領域嗎？
131495,,要前往水占庭園嗎？
131496,,要離開雲使宮客房嗎？
131497,,
131498,,要前往水占庭園嗎？
131499,,要前往第四監獄嗎？
131500,,要前往格里達尼亞嗎？
131501,,要前往魔人的藏身之處嗎？
131502,,要前往格里達尼亞嗎？
131503,,要前往廢棄宅邸嗎？
131504,,要前往魔人的藏身之處嗎？
131505,,要前往封寶之間嗎？
131506,,要離開巴爾巴莉希婭的領域嗎？
131507,,要進入雲使宮客房嗎？
131508,,要前往八劍士前庭嗎？
131509,,要前往希望的貨艙嗎？
131510,,要前往最佳威兔洞嗎？
131511,,要前往加雷馬嗎？
131512,,要前往收割村嗎？
131513,,要前往白嶺山腹嗎？
131514,,要前往冥魂泉嗎？
131515,,要前往收割村嗎？
131516,,要前往薩維奈島嗎？
131517,,要離開正統優雷卡嗎？
131518,閉目狀態下突破至中繼地點,要前往中繼地點嗎？
131519,閉目狀態下突破至終點,要前往終點嗎？
131520,,要離開帝國中央堡嗎？
131521,,要離開帝國中央堡嗎？
131522,,要前往萬魔的產房嗎？
131523,,要前往尋因星晶鏡嗎？
131524,,要前往拉札罕嗎？
131525,,要前往元老院站嗎？
131526,,要前往加雷馬嗎？
131527,,要前往嘆息海嗎？
131528,,要前往紅月嗎？
131529,,要前往紅月嗎？
131530,,要前往魔人的藏身之處嗎？
131531,,要前往廢棄宅邸嗎？
131532,,要前往魔人的藏身之處嗎？
131533,,要前往翁法洛斯嗎？
131534,,要前往祝福天球嗎？
131535,,要前往紅月嗎？
131536,,要前往溪谷深處嗎？
131537,,要前往薩維奈島嗎？
131538,,要前往呼嘯眼石塔群嗎？
131539,,要前往金碟巨豆中心廣場嗎？
131540,,要前往奇妙廣場嗎？
131541,,要前往魔大陸中樞嗎？
131542,,要前往金碟巨豆中心廣場嗎？
131543,,要前往圖萊尤拉嗎？
131544,,要前往舊薩雷安嗎？
131545,,要前往舊薩雷安嗎？
131546,,要前往奧闊帕恰山嗎？
131547,,要前往克扎瑪烏卡濕地嗎？
131548,,要前往夏勞尼荒野嗎？
131549,,要前往亞克特爾樹海嗎？
131550,,要離開金凰大堂嗎？
131551,,要前往圖萊尤拉嗎？
131552,,要前往圖萊尤拉嗎？
131553,,要前往深空天坑最深處嗎？
131554,,要離開深空天坑最深處嗎？
131555,,要前往夏勞尼荒野嗎？
131556,,要前往地中天道秘密基地嗎？
131557,,要離開地中天道秘密基地嗎？
131558,,要前往後房嗎？
131559,,要前往九號解決方案嗎？
131560,,要前往深空天坑最深處嗎？
131561,,要前往活著的記憶嗎？
131562,,要前往遺產之地嗎？
131563,,要離開次元黃道嗎？
131564,,要前往九號解決方案嗎？
131565,,要離開三尾訓練館嗎？
131566,,要進入三尾訓練館嗎？
131567,,要前往阿卡狄亞協會的休息室嗎？
131568,,要前往運河鎮嗎？
131569,,要前往回憶之門嗎？
131570,,要前往昨日樂園嗎？
131571,,要前往回憶之門嗎？
131572,,要前往火山庇護所嗎？
131573,,要前往回憶之門嗎？
131574,,要前往風途園圃嗎？
131575,,要前往回憶之門嗎？
131576,進行談話,
131577,,要前往古怪的研究者的所在處嗎？
131578,,要離開嗎？
131579,閉目狀態下突破至中繼地點,要前往中繼地點嗎？
131580,閉目狀態下突破至終點,要前往終點嗎？
131581,,要前往舊薩雷安嗎？
131582,,要前往朱諾下層嗎？
131583,,要前往亞克特爾樹海嗎？
131584,,要前往朱諾下層嗎？
131585,,要離開臨時面試會場嗎？
131586,,要離開玉韋亞瓦塔實驗站嗎？
131587,,要前往格里達尼亞舊街嗎？
131588,,要前往星芒市場嗎？
131589,,要前往星芒市場嗎？
131590,,要離開玉韋亞瓦塔村嗎？
131591,,要前往九號解決方案嗎？
131592,,要前往幻境村嗎？
131593,,要前往圖萊尤拉嗎？
131594,,要前往幻境村嗎？
131595,,要前往圖萊尤拉嗎？
131596,,要前往後房嗎？
131597,,要離開王座大殿嗎？
131598,,要離開王座大殿嗎？
131599,,要前往休息室嗎？
131600,,要在幻境村等待調查隊登陸嗎？
131601,,要前往朱諾下層入口附近嗎？
131602,,要前往夏勞尼荒野嗎？
131603,,要離開廢棄宅邸嗎？
131604,,要前往星芒市場嗎？
131605,,要前往雪棱拜壇嗎？
131606,,要前往奧闊帕恰山嗎？
131607,,要前往魔人的藏身之處嗎？
131608,,要前往廢棄宅邸嗎？
131609,,要離開死亡滿溢之地嗎？
131610,,要前往倉庫棟10-29嗎？
131611,,要離開倉庫棟10-29嗎？
131612,,要離開朝聖交錯路嗎？
131613,,要前往天塹荒地嗎？
131614,,要前往亞歷山德裡亞王國遺址嗎？
131615,,要前往活著的記憶嗎？
131616,,要前往特雷諾嗎？
131617,,要前往亞歷山德裡亞王國遺址嗎？
131618,,
131619,,
131620,,要進入三尾訓練館嗎？
131621,,要離開三尾訓練館嗎？
131622,,
131623,,
131624,,
131625,,
131626,,要前往特雷諾嗎？
131627,,要前往特雷諾嗎？
131628,,要前往活著的記憶嗎？
