key,1,2
2101,,蛛絲馬跡 疑蹤探案 請調查員 吉
2102,,風土人情 民俗習慣 耳目一新
2103,,良師益友 結伴同游 稱心快活
2104,,投身洪流 隨潮浪湧 天命所歸
2105,,置身孤島 種田養雞 頤養天年
2106,,十二之數 相關場所 巡禮之旅
2200,關係,時刻勿忘感恩 感恩將帶給你緣分
2201,,身邊的好友就是你的至寶 務必珍惜與你同行的好友
2202,,同好雖來自異國他鄉 但你的勇氣將成就你們的緣分
2203,,勇敢地表達自己吧 磕巴地瞎比劃也總比閉口不談強
2204,,裹足不前哪有良緣 快去參加冒險者們舉辦的活動吧
2205,,有聚有散難免陰差陽錯 但人望必使你否極泰來
2206,,好隊友才能託付後背 找真戰友一起登頂鬥技場吧
2300,財產,日積月累 哪怕金額不大賺了就是賺了
2301,,遷地為良 莫要錯失商機
2302,,山珍異草 在山野地區採集有商機
2303,,夥伴關係 朋友的介紹將帶來商機
2304,,空海奇珍 潛水艇與飛空艇可能帶來財寶
2305,,狼穴奪寶 實力換來獎盃
2306,,爭分奪秒 限時採集賺金銀
2400,戰鬥,能贏！ 記得帶夠藥和食物
2401,,艱難取勝！ 調整一下裝備會更好
2402,,能贏！ 但要戒驕戒躁 不因掉以輕心而失敗
2403,,你們能贏！ 和同伴們調整好步調一起上吧！
2404,,你們能贏！ 和同伴們調整好步調一起上吧！
2405,,
2406,,
2500,運勢,你如光陰神般的信念將引你避開他人的誘惑
2501,,你如知識神般的學識將引你從災難中脫身
2502,,你如戰爭神般的雄心將引你在戰鬥中堅持到最後
2503,,你如月亮神般的眼光將引你高瞻遠矚縱觀全局
2504,,你如太陽神般的豪爽將引你和同伴走向前路
3100,冒險,千里之行 始於足下 謀而後動
3101,,異族相會 親仁善鄰 天下一家
3102,,前路無阻 徘徊歧路 因禍得福
3103,,獨行險阻 前路有難 同朋相助
3104,,故地重遊 他鄉歸客 時來運轉
3105,,尖牙利爪 豪強匯聚 展示武力
3106,,強化創造 神兵利器 追求實力
3200,關係,沒消息或算是好消息 但也別忘了常聯繫
3201,,舊朋友也可結新緣 別忘了聯繫老朋友
3202,,你的緣分或許會遲到 但只要耐心堅持相遇不會不到
3203,,在危機中伸出援手 或將成就你的緣分
3204,,重視你如今的關係吧 鞏固關係總是好的
3205,,享受極致的孤獨亦是一種快樂 自在由心
3206,,戴上眼鏡 擦亮眼睛才好看清人心
3300,財產,退步抽身 越是遲疑損失越大
3301,,如數家珍 你應當檢查自己財產
3302,,福禍相依 不懼損失便能取得一定的利益
3303,,揮金如土 便能得到自己真正想要的東西
3304,,金蘭之交 好友將助你一臂之力
3305,,寸土寸金 小家亦有小機遇
3306,,佳節盈門 好日子莫忘好彩頭
3400,戰鬥,別放棄！每次倒下都會讓你變得更強大
3401,,別掉以輕心！每場戰鬥都要全力以赴
3402,,別胡思亂想！每次練習都要專心致志
3403,,鍛鍊吧！和夥伴們齊心協力繼續練習
3404,,鍛鍊吧！和夥伴們齊心協力繼續練習
3405,,
3406,,
3500,運勢,你如海洋神般的粗獷將引你對抗命運的驚濤駭浪
3501,,你如放浪神般的溫良將引你面對失敗的挫折
3502,,你如行星神般的樂觀將引你從容應對命運起伏
3503,,你如破壞神般的嚴厲將引你突破難關走向勝利
3504,,你如工匠神般的技巧將引你靈活應對武器裝備的損毀
4100,冒險,鋪謀定計 精打細算 小心翼翼
4101,,肆意妄為 身形交瘁 防微慮遠
4102,,大頭鯰鯰 攔路搶劫 虛驚一場
4103,,前路多阻 沉心靜氣 金石為開
4104,,禍迫眉睫 救死扶傷 大慈大悲
4105,,蹦蹦跳跳 兔族領地 值得一去
4106,,回憶往昔 遠方之地 轉換心氣
4200,關係,舊友中就有良緣在 但需謹防小人
4201,,對方與你兩心相應 但你們之間的道路多有崎嶇
4202,,要相信你的好友 切莫聽信流言蜚語
4203,,你或將捲入紛爭亂戰 但切莫忘記你的溫柔體貼
4204,,你或將被人誤解 但你的真誠必將得到理解
4205,,走遍八方四面仍有迷茫 還請堅定自己的心
4206,,身邊的新朋友太少？ 不如踏出一步去別處看看
4300,財產,小心謹慎 切莫隨意投資眼下所見並非商機
4301,,時運不濟 且待時來運轉再看仙人彩
4302,,囤貨居奇 雖不能大賺一筆卻絕不會浪費
4303,,入不敷出 改變僱員的裝扮或許有效
4304,,海中撈月 認準時間天氣釣魚
4305,,不堪重負 包裹滿了可怪不了別人哦
4306,,魔石五孔 結果雖好但難免肉疼
4400,戰鬥,要寬心！著眼同伴面對戰鬥
4401,,後退就是失敗！下定決心再加入戰鬥
4402,,不要著急！越著急越花時間
4403,,再試一次！雖然取得了勝利 但沒拿到想要的東西
4404,,再試一次！雖然取得了勝利 但沒拿到想要的東西
4405,,
4406,,
4500,運勢,你將遭遇破壞神的雷鳴般的厄運 做好準備面對它吧
4501,,你將遭遇戰爭神的大盾般的障礙 下定決心跨越它吧
4502,,你將遭遇月亮神的獵犬般的強敵 制定對策挑戰它吧
4503,,你將遭遇海洋神的巨浪般的困境 尋找機會應對它吧
4504,,你將遭遇知識神的卷軸般的難題 學習知識回答它吧
5100,冒險,天不作美 雨恨雲愁 稍安勿躁
5101,,疏忽大意 降神節祭 險些忘記
5102,,當前繁忙 需要排隊 耐心等待
5103,,陌迪翁獄 守法無情 謹言慎行
5104,,小心隕石 謹防擊退 按時踩塔
5105,,幽暗漆黑 無光土地 提高運氣
5106,,開始之地 青澀時光 引人追憶
5200,關係,有回應 但表達感情時必須注意語氣
5201,,心繫之人遙不可及 建議及早放棄
5202,,莫要繼續深入 再深入將陷入泥沼不可自拔
5203,,言談間需注意 說出不該說的話將追悔莫及
5204,,有崩毀離散的跡象時 應以最大的誠意應對
5205,,或有分別 務必小心 多多交流才能避免離心
5206,,虛榮會毀滅信任 真誠才能助你度過難關
5300,財產,有心無算 越想要的東西就越拿不到 放下執念吧
5301,,時運乖蹇 朋友們的傳送魔紋可以進寶庫的 對吧？
5302,,快樂至上 這裡不過是遊樂場而已 對物慾別太執著
5303,,焚香掃地 淨身洗禮 禁斷昂貴魔晶石前做好準備
5304,,丟三落四 忘刷神典石 早幹嘛去了
5305,,破財消災 還是早點回家吧
5306,,量力而為 花的錢可都是你自己賺來的啊
5400,戰鬥,多鍛鍊！三腳貓的本事臨陣磨槍怎能獲勝
5401,,雜念太多！戰鬥必須全力以赴才能取勝
5402,,別放棄！苦戰連連時換個方向努力或許有效
5403,,不要怕！連戰不勝的時候記得和同伴們互相鼓勵
5404,,多鍛鍊！三腳貓的本事臨陣磨槍怎能獲勝
5405,,
5406,,
5500,運勢,放下你行星神般沒有結果的愛戀 否則你將走向毀滅
5501,,放下你商貿神般人前人後的多變 否則你將失去信譽
5502,,放下你地母神般天崩地裂的怒火 否則你將陷入爭端
5503,,放下你光陰神般混沌難測的處事 否則你將惹出大禍
5504,,放下你太陽神般肆意妄為的豪氣 否則你將傷害親朋
